timestamp,temp_c,humidity,solar_irradiance,actual_demand_mw
2023-07-24 02:00:00,28.9,84,136.4,7800.0
2023-07-24 03:00:00,30.2,78,310.9,7800.0
2023-07-24 04:00:00,31.2,75,413.1,7800.0
2023-07-24 05:00:00,32.0,72,493.3,7800.0
2023-07-24 06:00:00,33.1,68,515.8,7800.0
2023-07-24 07:00:00,33.7,65,529.5,7800.0
2023-07-24 08:00:00,33.9,64,533.7,7800.0
2023-07-24 09:00:00,34.1,63,458.5,7800.0
2023-07-24 10:00:00,34.0,63,461.2,7800.0
2023-07-24 11:00:00,33.8,63,454.8,7800.0
2023-07-24 12:00:00,30.2,81,193.5,7800.0
2023-07-24 13:00:00,28.0,90,26.7,7800.0
2023-07-24 14:00:00,27.7,90,0.0,7800.0
2023-07-24 15:00:00,27.7,93,0.0,7800.0
2023-07-24 16:00:00,27.7,90,0.0,7800.0
2023-07-24 17:00:00,27.5,91,0.0,7800.0
2023-07-24 18:00:00,27.4,93,0.0,7384.900431932897
2023-07-24 19:00:00,27.2,94,0.0,7125.486397687016
2023-07-24 20:00:00,26.7,95,0.0,6411.8873208523655
2023-07-24 21:00:00,25.6,94,0.0,4802.975720371706
2023-07-24 22:00:00,25.6,94,0.0,4934.85298565623
2023-07-24 23:00:00,25.6,94,0.0,4846.177327582251
2023-07-25 00:00:00,26.4,93,0.0,5739.918119041967
2023-07-25 01:00:00,26.6,91,0.0,5802.570480209084
2023-07-25 02:00:00,27.1,90,0.0,6562.004915304144
2023-07-25 03:00:00,27.7,88,4.1,7650.884552758884
2023-07-25 04:00:00,29.2,83,68.7,7800.0
2023-07-25 05:00:00,30.8,77,147.5,7800.0
2023-07-25 06:00:00,31.5,73,102.6,7800.0
2023-07-25 07:00:00,32.8,70,295.0,7800.0
2023-07-25 08:00:00,33.2,68,341.7,7800.0
2023-07-25 09:00:00,33.8,65,294.7,7800.0
2023-07-25 10:00:00,34.1,63,395.0,7800.0
2023-07-25 11:00:00,34.1,63,295.5,7800.0
2023-07-25 12:00:00,31.4,72,232.4,7800.0
2023-07-25 13:00:00,30.2,78,30.7,7800.0
2023-07-25 14:00:00,29.5,81,0.0,7800.0
2023-07-25 15:00:00,29.2,83,0.0,7800.0
2023-07-25 16:00:00,29.1,84,0.0,7800.0
2023-07-25 17:00:00,28.6,86,0.0,7800.0
2023-07-25 18:00:00,27.3,90,0.0,7584.560655296209
2023-07-25 19:00:00,26.3,94,0.0,5757.104989982148
2023-07-25 20:00:00,25.7,97,0.0,5213.185729409923
2023-07-25 21:00:00,26.1,95,0.0,5352.097431201885
2023-07-25 22:00:00,26.3,95,0.0,5493.77539709178
2023-07-25 23:00:00,26.0,97,0.0,4957.320455329232
2023-07-26 00:00:00,26.5,97,0.0,5871.032576480402
2023-07-26 01:00:00,26.2,95,9.5,5443.526379047313
2023-07-26 02:00:00,25.6,99,10.9,4621.2201975622775
2023-07-26 03:00:00,25.6,95,0.0,4659.129179200001
2023-07-26 04:00:00,25.8,94,0.0,5169.661793583113
2023-07-26 05:00:00,26.4,90,4.9,6148.478355052125
2023-07-26 06:00:00,27.4,84,29.2,7611.719158691739
2023-07-26 07:00:00,28.5,80,43.9,7800.0
2023-07-26 08:00:00,29.3,77,37.9,7800.0
2023-07-26 09:00:00,29.3,77,0.0,7800.0
2023-07-26 10:00:00,29.5,76,0.0,7800.0
2023-07-26 11:00:00,29.7,76,6.1,7800.0
2023-07-26 12:00:00,27.4,89,0.0,7800.0
2023-07-26 13:00:00,27.3,91,0.0,7800.0
2023-07-26 14:00:00,27.2,92,0.0,7800.0
2023-07-26 15:00:00,26.8,95,0.0,7418.845909479287
2023-07-26 16:00:00,26.6,96,0.0,6881.712424973715
2023-07-26 17:00:00,26.6,96,0.0,6582.108131061375
2023-07-26 18:00:00,26.3,98,0.0,6155.6692249347
2023-07-26 19:00:00,26.5,97,0.0,6248.113896485159
2023-07-26 20:00:00,26.4,98,0.0,5792.005036301229
2023-07-26 21:00:00,26.4,98,0.0,5689.316082542708
2023-07-26 22:00:00,26.4,98,0.0,5456.618384894998
2023-07-26 23:00:00,26.3,98,0.0,5569.316911144976
2023-07-27 00:00:00,26.8,96,0.0,5933.528565598282
2023-07-27 01:00:00,27.3,95,9.6,6882.330854618391
2023-07-27 02:00:00,28.2,91,131.4,7800.0
2023-07-27 03:00:00,28.8,85,305.2,7800.0
2023-07-27 04:00:00,28.1,87,208.3,7800.0
2023-07-27 05:00:00,28.8,83,92.9,7800.0
2023-07-27 06:00:00,29.9,80,117.9,7800.0
2023-07-27 07:00:00,30.6,78,153.3,7800.0
2023-07-27 08:00:00,31.4,74,206.9,7800.0
2023-07-27 09:00:00,31.6,74,129.6,7800.0
2023-07-27 10:00:00,31.7,72,153.4,7800.0
2023-07-27 11:00:00,31.7,71,172.7,7800.0
2023-07-27 12:00:00,30.4,74,109.4,7800.0
2023-07-27 13:00:00,28.8,89,0.0,7800.0
2023-07-27 14:00:00,28.4,89,0.0,7800.0
2023-07-27 15:00:00,28.0,92,0.0,7800.0
2023-07-27 16:00:00,27.9,93,0.0,7800.0
2023-07-27 17:00:00,27.8,94,0.0,7800.0
2023-07-27 18:00:00,27.5,95,0.0,7683.259902222009
2023-07-27 19:00:00,27.1,97,0.0,6970.066717677487
2023-07-27 20:00:00,27.1,96,0.0,6795.606021170489
2023-07-27 21:00:00,27.0,97,0.0,6827.948656384801
2023-07-27 22:00:00,27.0,97,0.0,6027.093873352536
2023-07-27 23:00:00,26.8,97,0.0,6107.439720423553
2023-07-28 00:00:00,26.9,95,0.0,6087.921864490005
2023-07-28 01:00:00,26.6,94,0.0,5841.7997701570075
2023-07-28 02:00:00,26.9,93,0.0,6113.715995677105
2023-07-28 03:00:00,27.3,91,47.9,6864.128004302712
2023-07-28 04:00:00,28.7,84,208.6,7800.0
2023-07-28 05:00:00,29.8,78,294.7,7800.0
2023-07-28 06:00:00,31.1,73,502.3,7800.0
2023-07-28 07:00:00,32.2,69,484.8,7800.0
2023-07-28 08:00:00,32.9,65,479.7,7800.0
2023-07-28 09:00:00,32.7,65,163.5,7800.0
2023-07-28 10:00:00,30.7,74,60.7,7800.0
2023-07-28 11:00:00,29.6,79,186.8,7800.0
2023-07-28 12:00:00,27.0,89,47.3,7800.0
2023-07-28 13:00:00,26.7,92,0.0,7234.094570403972
2023-07-28 14:00:00,26.7,92,0.0,7502.581447919377
2023-07-28 15:00:00,26.7,94,0.0,7291.340375346125
2023-07-28 16:00:00,26.6,95,0.0,6819.38967396498
2023-07-28 17:00:00,26.3,94,0.0,6359.996625022955
2023-07-28 18:00:00,26.3,94,0.0,6413.919105687772
2023-07-28 19:00:00,26.4,95,0.0,6193.335130164309
2023-07-28 20:00:00,25.7,95,0.0,5126.4139156250185
2023-07-28 21:00:00,25.9,95,0.0,5130.907947387524
2023-07-28 22:00:00,25.6,93,0.0,4743.677232725972
2023-07-28 23:00:00,25.6,95,0.0,4575.501000463174
2023-07-29 00:00:00,24.7,94,0.0,3514.852398012793
2023-07-29 01:00:00,25.2,94,19.5,4581.689427478137
2023-07-29 02:00:00,26.2,89,107.1,5390.7361939455395
2023-07-29 03:00:00,27.3,84,210.8,6931.194848699861
2023-07-29 04:00:00,29.0,77,414.8,7800.0
2023-07-29 05:00:00,29.8,74,249.8,7800.0
2023-07-29 06:00:00,30.9,71,392.2,7800.0
2023-07-29 07:00:00,31.1,69,165.8,7800.0
2023-07-29 08:00:00,31.4,68,73.9,7800.0
2023-07-29 09:00:00,28.5,78,201.8,7800.0
2023-07-29 10:00:00,29.3,77,297.6,7800.0
2023-07-29 11:00:00,30.4,74,455.6,7800.0
2023-07-29 12:00:00,29.1,78,310.8,7800.0
2023-07-29 13:00:00,29.2,78,39.4,7800.0
2023-07-29 14:00:00,28.1,88,10.6,7800.0
2023-07-29 15:00:00,27.8,88,0.0,7800.0
2023-07-29 16:00:00,27.3,90,0.0,7800.0
2023-07-29 17:00:00,27.1,90,0.0,7454.536963025277
2023-07-29 18:00:00,26.8,92,0.0,6885.057065412113
2023-07-29 19:00:00,26.5,93,0.0,6560.911065117628
2023-07-29 20:00:00,26.3,94,0.0,6101.935068797034
2023-07-29 21:00:00,26.1,94,0.0,5279.934307797878
2023-07-29 22:00:00,25.7,94,0.0,5075.8587932844175
2023-07-29 23:00:00,25.0,93,0.0,4158.608319318748
2023-07-30 00:00:00,25.3,96,0.0,4413.654329707222
2023-07-30 01:00:00,25.8,94,9.8,4600.931402452036
2023-07-30 02:00:00,26.5,90,130.1,5690.433828276497
2023-07-30 03:00:00,27.9,83,278.4,7613.579198799143
2023-07-30 04:00:00,28.8,79,259.0,7800.0
2023-07-30 05:00:00,30.1,73,432.7,7800.0
2023-07-30 06:00:00,31.3,68,441.3,7800.0
2023-07-30 07:00:00,32.3,64,539.8,7800.0
2023-07-30 08:00:00,32.8,62,525.6,7800.0
2023-07-30 09:00:00,33.0,60,460.8,7800.0
2023-07-30 10:00:00,33.1,60,492.9,7800.0
2023-07-30 11:00:00,32.9,61,415.0,7800.0
2023-07-30 12:00:00,32.0,66,318.3,7800.0
2023-07-30 13:00:00,30.7,75,119.2,7800.0
2023-07-30 14:00:00,29.6,83,21.5,7800.0
2023-07-30 15:00:00,28.8,85,0.0,7800.0
2023-07-30 16:00:00,28.4,87,0.0,7800.0
2023-07-30 17:00:00,28.3,86,0.0,7800.0
2023-07-30 18:00:00,28.2,86,0.0,7800.0
2023-07-30 19:00:00,27.8,86,0.0,7800.0
2023-07-30 20:00:00,27.5,86,0.0,7270.637944930454
2023-07-30 21:00:00,26.5,88,0.0,6000.16336033626
2023-07-30 22:00:00,26.1,90,0.0,5205.520098889856
2023-07-30 23:00:00,26.0,93,0.0,4865.386533479469
2023-07-31 00:00:00,25.1,95,0.0,4271.341982806431
2023-07-31 01:00:00,25.5,95,9.9,4523.779592172388
2023-07-31 02:00:00,26.3,91,59.8,5486.059891343982
2023-07-31 03:00:00,27.6,88,275.0,7534.787432365563
2023-07-31 04:00:00,29.6,81,459.9,7800.0
2023-07-31 05:00:00,31.3,73,557.1,7800.0
2023-07-31 06:00:00,32.3,70,551.3,7800.0
2023-07-31 07:00:00,33.1,66,582.3,7800.0
2023-07-31 08:00:00,33.6,64,585.7,7800.0
2023-07-31 09:00:00,33.5,63,553.1,7800.0
2023-07-31 10:00:00,33.6,62,494.8,7800.0
2023-07-31 11:00:00,33.3,61,443.6,7800.0
2023-07-31 12:00:00,33.3,61,293.4,7800.0
2023-07-31 13:00:00,32.0,66,164.2,7800.0
2023-07-31 14:00:00,30.8,71,21.7,7800.0
2023-07-31 15:00:00,29.6,76,0.0,7800.0
2023-07-31 16:00:00,29.0,78,0.0,7800.0
2023-07-31 17:00:00,28.7,81,0.0,7800.0
2023-07-31 18:00:00,28.3,83,0.0,7800.0
2023-07-31 19:00:00,28.1,84,0.0,7800.0
2023-07-31 20:00:00,27.7,85,0.0,7747.8861347721595
2023-07-31 21:00:00,27.3,87,0.0,7220.173754809402
2023-07-31 22:00:00,27.1,87,0.0,6471.345249160668
2023-07-31 23:00:00,26.9,87,0.0,6208.154704013675
2023-08-01 00:00:00,27.3,84,0.0,6649.835955253017
2023-08-01 01:00:00,27.7,83,20.0,7124.663522941127
2023-08-01 02:00:00,28.3,82,161.8,7800.0
2023-08-01 03:00:00,29.6,78,334.7,7800.0
2023-08-01 04:00:00,30.7,75,465.2,7800.0
2023-08-01 05:00:00,32.0,72,562.6,7800.0
2023-08-01 06:00:00,33.1,67,557.2,7800.0
2023-08-01 07:00:00,33.9,62,608.4,7800.0
2023-08-01 08:00:00,34.1,60,563.5,7800.0
2023-08-01 09:00:00,34.6,56,554.7,7800.0
2023-08-01 10:00:00,34.4,57,520.4,7800.0
2023-08-01 11:00:00,33.9,59,426.0,7800.0
2023-08-01 12:00:00,33.0,66,316.3,7800.0
2023-08-01 13:00:00,31.2,75,157.4,7800.0
2023-08-01 14:00:00,30.0,76,11.0,7800.0
2023-08-01 15:00:00,29.7,77,0.0,7800.0
2023-08-01 16:00:00,29.4,79,0.0,7800.0
2023-08-01 17:00:00,29.4,80,0.0,7800.0
2023-08-01 18:00:00,29.5,80,0.0,7800.0
2023-08-01 19:00:00,29.3,78,0.0,7800.0
2023-08-01 20:00:00,29.0,77,0.0,7800.0
2023-08-01 21:00:00,28.5,82,0.0,7800.0
2023-08-01 22:00:00,28.4,83,0.0,7800.0
2023-08-01 23:00:00,28.3,82,0.0,7800.0
2023-08-02 00:00:00,27.8,87,0.0,7345.743637335339
2023-08-02 01:00:00,28.5,84,20.1,7800.0
2023-08-02 02:00:00,29.3,81,106.0,7800.0
2023-08-02 03:00:00,30.4,76,304.0,7800.0
2023-08-02 04:00:00,31.4,73,420.6,7800.0
2023-08-02 05:00:00,32.6,70,510.4,7800.0
2023-08-02 06:00:00,33.7,66,590.3,7800.0
2023-08-02 07:00:00,34.7,62,618.1,7800.0
2023-08-02 08:00:00,34.9,60,585.6,7800.0
2023-08-02 09:00:00,35.1,59,515.9,7800.0
2023-08-02 10:00:00,34.3,62,399.0,7800.0
2023-08-02 11:00:00,31.9,72,181.0,7800.0
2023-08-02 12:00:00,28.5,86,72.3,7800.0
2023-08-02 13:00:00,28.6,86,16.3,7800.0
2023-08-02 14:00:00,28.3,87,0.0,7800.0
2023-08-02 15:00:00,28.2,90,0.0,7800.0
2023-08-02 16:00:00,27.8,92,0.0,7800.0
2023-08-02 17:00:00,27.5,92,0.0,7800.0
2023-08-02 18:00:00,27.3,93,0.0,7502.5590501641045
2023-08-02 19:00:00,27.1,92,0.0,7086.237173725037
2023-08-02 20:00:00,26.8,93,0.0,6436.592046584132
2023-08-02 21:00:00,26.8,94,0.0,6280.049332813631
2023-08-02 22:00:00,26.8,96,0.0,5847.543131196964
2023-08-02 23:00:00,26.8,93,0.0,6012.490423080084
2023-08-03 00:00:00,26.5,90,0.0,5680.738148312518
2023-08-03 01:00:00,27.2,86,20.3,6637.432666802747
2023-08-03 02:00:00,28.2,84,167.6,7800.0
2023-08-03 03:00:00,29.3,79,323.9,7800.0
2023-08-03 04:00:00,30.3,75,457.7,7800.0
2023-08-03 05:00:00,31.4,71,520.8,7800.0
2023-08-03 06:00:00,32.3,68,508.1,7800.0
2023-08-03 07:00:00,33.1,66,574.4,7800.0
2023-08-03 08:00:00,33.8,64,588.2,7800.0
2023-08-03 09:00:00,34.1,62,570.2,7800.0
2023-08-03 10:00:00,33.9,62,443.3,7800.0
2023-08-03 11:00:00,33.7,64,429.5,7800.0
2023-08-03 12:00:00,32.1,72,294.6,7800.0
2023-08-03 13:00:00,28.0,90,37.0,7800.0
2023-08-03 14:00:00,27.5,92,0.0,7800.0
2023-08-03 15:00:00,27.7,92,0.0,7800.0
2023-08-03 16:00:00,27.8,92,0.0,7800.0
2023-08-03 17:00:00,27.8,90,0.0,7800.0
2023-08-03 18:00:00,27.5,91,0.0,7586.02322370427
2023-08-03 19:00:00,27.1,92,0.0,6958.031176723531
2023-08-03 20:00:00,27.0,93,0.0,6655.420507953996
2023-08-03 21:00:00,26.8,93,0.0,6649.7375375462625
2023-08-03 22:00:00,26.5,95,0.0,5688.369820732246
2023-08-03 23:00:00,26.0,97,0.0,4897.019431052002
2023-08-04 00:00:00,28.0,89,0.0,7693.769025449301
2023-08-04 01:00:00,28.0,90,0.0,7368.880751161933
2023-08-04 02:00:00,27.7,92,0.0,7297.828044040267
2023-08-04 03:00:00,27.8,90,0.0,7588.446162293132
2023-08-04 04:00:00,28.7,88,92.6,7800.0
2023-08-04 05:00:00,29.3,84,75.2,7800.0
2023-08-04 06:00:00,29.5,84,78.4,7800.0
2023-08-04 07:00:00,29.9,83,66.9,7800.0
2023-08-04 08:00:00,30.5,81,122.7,7800.0
2023-08-04 09:00:00,31.0,78,183.4,7800.0
2023-08-04 10:00:00,31.7,75,275.2,7800.0
2023-08-04 11:00:00,31.7,74,206.8,7800.0
2023-08-04 12:00:00,30.3,79,167.8,7800.0
2023-08-04 13:00:00,30.3,79,41.5,7800.0
2023-08-04 14:00:00,26.7,95,0.0,7427.761528205327
2023-08-04 15:00:00,27.2,92,0.0,7800.0
2023-08-04 16:00:00,27.2,93,0.0,7505.593951227934
2023-08-04 17:00:00,27.0,94,0.0,6963.920099690322
2023-08-04 18:00:00,26.7,97,0.0,6633.755694431727
2023-08-04 19:00:00,26.5,98,0.0,6204.111449423925
2023-08-04 20:00:00,26.3,99,0.0,5806.969730555211
2023-08-04 21:00:00,26.4,98,0.0,5657.724691986055
2023-08-04 22:00:00,26.4,98,0.0,5567.44197636908
2023-08-04 23:00:00,26.4,97,0.0,5572.744094770282
2023-08-05 00:00:00,27.3,89,0.0,6793.222817777444
2023-08-05 01:00:00,27.3,92,10.3,6371.160207301721
2023-08-05 02:00:00,27.4,92,81.0,6827.527043217535
2023-08-05 03:00:00,28.0,90,21.3,7800.0
2023-08-05 04:00:00,28.2,88,28.9,7800.0
2023-08-05 05:00:00,29.3,82,109.8,7800.0
2023-08-05 06:00:00,30.9,77,259.5,7800.0
2023-08-05 07:00:00,32.0,74,280.0,7800.0
2023-08-05 08:00:00,32.9,68,502.7,7800.0
2023-08-05 09:00:00,33.6,63,524.4,7800.0
2023-08-05 10:00:00,33.7,64,463.6,7800.0
2023-08-05 11:00:00,33.5,64,417.7,7800.0
2023-08-05 12:00:00,32.3,69,261.7,7800.0
2023-08-05 13:00:00,31.5,77,46.0,7800.0
2023-08-05 14:00:00,30.1,82,0.0,7800.0
2023-08-05 15:00:00,29.8,82,0.0,7800.0
2023-08-05 16:00:00,29.0,88,0.0,7800.0
2023-08-05 17:00:00,29.0,86,0.0,7800.0
2023-08-05 18:00:00,28.9,84,0.0,7800.0
2023-08-05 19:00:00,28.7,83,0.0,7800.0
2023-08-05 20:00:00,28.2,82,0.0,7800.0
2023-08-05 21:00:00,27.9,80,0.0,7800.0
2023-08-05 22:00:00,28.0,79,0.0,7800.0
2023-08-05 23:00:00,27.9,79,0.0,7452.552571419433
2023-08-06 00:00:00,28.3,78,0.0,7800.0
2023-08-06 01:00:00,28.2,76,20.8,7800.0
2023-08-06 02:00:00,28.9,75,194.0,7800.0
2023-08-06 03:00:00,29.8,72,363.0,7800.0
2023-08-06 04:00:00,30.9,70,499.6,7800.0
2023-08-06 05:00:00,32.2,66,556.0,7800.0
2023-08-06 06:00:00,33.4,62,624.2,7800.0
2023-08-06 07:00:00,34.0,59,592.5,7800.0
2023-08-06 08:00:00,34.6,57,576.6,7800.0
2023-08-06 09:00:00,34.8,57,584.5,7800.0
2023-08-06 10:00:00,34.7,56,532.2,7800.0
2023-08-06 11:00:00,33.1,63,470.4,7800.0
2023-08-06 12:00:00,32.4,67,282.9,7800.0
2023-08-06 13:00:00,30.7,75,147.9,7800.0
2023-08-06 14:00:00,26.0,91,11.7,6498.379266164282
2023-08-06 15:00:00,26.7,91,0.0,7078.855339965606
2023-08-06 16:00:00,27.0,92,0.0,7800.0
2023-08-06 17:00:00,27.2,89,0.0,7346.888179897016
2023-08-06 18:00:00,27.9,82,0.0,7800.0
2023-08-06 19:00:00,27.9,77,0.0,7800.0
2023-08-06 20:00:00,27.4,77,0.0,7265.720226961447
2023-08-06 21:00:00,27.2,77,0.0,6878.836531981548
2023-08-06 22:00:00,27.2,76,0.0,6879.153101786272
2023-08-06 23:00:00,27.2,76,0.0,6604.015135936286
2023-08-07 00:00:00,27.5,74,0.0,6758.011651757567
2023-08-07 01:00:00,27.6,75,21.0,7048.053681555352
2023-08-07 02:00:00,28.2,74,195.2,7800.0
2023-08-07 03:00:00,29.1,72,387.6,7800.0
2023-08-07 04:00:00,30.2,69,480.7,7800.0
2023-08-07 05:00:00,31.4,66,580.2,7800.0
2023-08-07 06:00:00,32.4,62,595.3,7800.0
2023-08-07 07:00:00,32.8,60,471.4,7800.0
2023-08-07 08:00:00,33.5,57,544.1,7800.0
2023-08-07 09:00:00,34.0,55,555.5,7800.0
2023-08-07 10:00:00,34.2,54,519.4,7800.0
2023-08-07 11:00:00,34.0,55,407.5,7800.0
2023-08-07 12:00:00,32.4,61,302.2,7800.0
2023-08-07 13:00:00,31.1,66,179.4,7800.0
2023-08-07 14:00:00,29.9,70,11.9,7800.0
2023-08-07 15:00:00,29.3,71,0.0,7800.0
2023-08-07 16:00:00,29.3,68,0.0,7800.0
2023-08-07 17:00:00,28.8,71,0.0,7800.0
2023-08-07 18:00:00,28.7,71,0.0,7800.0
2023-08-07 19:00:00,28.6,70,0.0,7800.0
2023-08-07 20:00:00,28.2,70,0.0,7800.0
2023-08-07 21:00:00,27.6,71,0.0,7071.203021608274
2023-08-07 22:00:00,27.2,73,0.0,6485.359466130112
2023-08-07 23:00:00,26.9,74,0.0,5962.326987251657
2023-08-08 00:00:00,27.5,74,0.0,6854.544419969377
2023-08-08 01:00:00,27.5,76,21.2,6832.870985971878
2023-08-08 02:00:00,28.1,76,184.7,7669.739038996805
2023-08-08 03:00:00,29.0,74,304.9,7800.0
2023-08-08 04:00:00,30.0,72,380.6,7800.0
2023-08-08 05:00:00,31.3,67,462.0,7800.0
2023-08-08 06:00:00,32.5,64,499.7,7800.0
2023-08-08 07:00:00,33.3,60,377.9,7800.0
2023-08-08 08:00:00,33.8,57,336.6,7800.0
2023-08-08 09:00:00,34.4,54,448.2,7800.0
2023-08-08 10:00:00,34.0,56,355.4,7800.0
2023-08-08 11:00:00,33.8,57,308.1,7800.0
2023-08-08 12:00:00,32.6,62,216.0,7800.0
2023-08-08 13:00:00,31.7,66,103.7,7800.0
2023-08-08 14:00:00,30.8,68,0.0,7800.0
2023-08-08 15:00:00,30.3,68,0.0,7800.0
2023-08-08 16:00:00,30.4,66,0.0,7800.0
2023-08-08 17:00:00,30.0,65,0.0,7800.0
2023-08-08 18:00:00,29.4,65,0.0,7800.0
2023-08-08 19:00:00,29.0,66,0.0,7800.0
2023-08-08 20:00:00,28.5,68,0.0,7800.0
2023-08-08 21:00:00,28.1,70,0.0,7800.0
2023-08-08 22:00:00,27.7,71,0.0,7195.240337955935
2023-08-08 23:00:00,27.4,72,0.0,6814.792227918763
2023-08-09 00:00:00,27.7,73,0.0,7108.279694477705
2023-08-09 01:00:00,27.8,74,10.7,7477.845285453855
2023-08-09 02:00:00,28.4,75,94.9,7800.0
2023-08-09 03:00:00,29.2,73,185.2,7800.0
2023-08-09 04:00:00,30.3,70,271.0,7800.0
2023-08-09 05:00:00,31.8,66,408.0,7800.0
2023-08-09 06:00:00,33.1,60,482.7,7800.0
2023-08-09 07:00:00,33.5,57,312.1,7800.0
2023-08-09 08:00:00,34.0,55,346.3,7800.0
2023-08-09 09:00:00,34.4,54,447.7,7800.0
2023-08-09 10:00:00,34.5,53,517.7,7800.0
2023-08-09 11:00:00,34.5,52,468.3,7800.0
2023-08-09 12:00:00,33.2,59,242.0,7800.0
2023-08-09 13:00:00,32.2,62,65.5,7800.0
2023-08-09 14:00:00,31.4,63,0.0,7800.0
2023-08-09 15:00:00,30.6,66,0.0,7800.0
2023-08-09 16:00:00,30.3,67,0.0,7800.0
2023-08-09 17:00:00,29.5,69,0.0,7800.0
2023-08-09 18:00:00,29.2,65,0.0,7800.0
2023-08-09 19:00:00,28.9,65,0.0,7800.0
2023-08-09 20:00:00,28.4,69,0.0,7800.0
2023-08-09 21:00:00,28.0,72,0.0,7800.0
2023-08-09 22:00:00,27.6,74,0.0,7295.200612121025
2023-08-09 23:00:00,27.3,77,0.0,6747.452952509632
2023-08-10 00:00:00,28.0,75,0.0,7614.222417732474
2023-08-10 01:00:00,28.1,76,21.6,7800.0
2023-08-10 02:00:00,28.9,74,175.1,7800.0
2023-08-10 03:00:00,29.9,70,352.1,7800.0
2023-08-10 04:00:00,31.0,67,481.6,7800.0
2023-08-10 05:00:00,32.1,63,536.5,7800.0
2023-08-10 06:00:00,33.2,58,583.0,7800.0
2023-08-10 07:00:00,33.7,56,521.5,7800.0
2023-08-10 08:00:00,34.0,54,470.3,7800.0
2023-08-10 09:00:00,33.9,53,229.2,7800.0
2023-08-10 10:00:00,33.9,53,79.7,7800.0
2023-08-10 11:00:00,33.7,53,253.1,7800.0
2023-08-10 12:00:00,31.5,66,297.9,7800.0
2023-08-10 13:00:00,28.7,78,57.5,7800.0
2023-08-10 14:00:00,27.8,86,0.0,7800.0
2023-08-10 15:00:00,27.5,84,0.0,7800.0
2023-08-10 16:00:00,27.6,83,0.0,7800.0
2023-08-10 17:00:00,27.8,83,0.0,7800.0
2023-08-10 18:00:00,27.8,83,0.0,7800.0
2023-08-10 19:00:00,27.6,84,0.0,7683.826331306157
2023-08-10 20:00:00,27.4,85,0.0,7205.447309676429
2023-08-10 21:00:00,27.2,84,0.0,6733.769370691425
2023-08-10 22:00:00,27.3,82,0.0,6666.674243769835
2023-08-10 23:00:00,27.5,77,0.0,6976.345961683621
2023-08-11 00:00:00,27.9,73,0.0,7572.5264276881535
2023-08-11 01:00:00,28.3,68,21.8,7800.0
2023-08-11 02:00:00,29.1,68,192.3,7800.0
2023-08-11 03:00:00,30.4,65,348.8,7800.0
2023-08-11 04:00:00,31.6,62,438.0,7800.0
2023-08-11 05:00:00,32.9,58,600.6,7800.0
2023-08-11 06:00:00,33.9,53,599.0,7800.0
2023-08-11 07:00:00,34.4,50,557.3,7800.0
2023-08-11 08:00:00,34.6,49,539.5,7800.0
2023-08-11 09:00:00,34.6,49,535.7,7800.0
2023-08-11 10:00:00,34.4,50,492.1,7800.0
2023-08-11 11:00:00,34.0,51,430.1,7800.0
2023-08-11 12:00:00,33.5,58,258.4,7800.0
2023-08-11 13:00:00,30.4,78,134.3,7800.0
2023-08-11 14:00:00,29.8,81,12.8,7800.0
2023-08-11 15:00:00,30.3,71,0.0,7800.0
2023-08-11 16:00:00,30.1,69,0.0,7800.0
2023-08-11 17:00:00,29.6,70,0.0,7800.0
2023-08-11 18:00:00,29.4,69,0.0,7800.0
2023-08-11 19:00:00,29.2,68,0.0,7800.0
2023-08-11 20:00:00,28.9,66,0.0,7800.0
2023-08-11 21:00:00,28.7,63,0.0,7800.0
2023-08-11 22:00:00,28.5,62,0.0,7800.0
2023-08-11 23:00:00,28.2,62,0.0,7800.0
2023-08-12 00:00:00,28.3,60,0.0,7800.0
2023-08-12 01:00:00,28.2,62,22.0,7800.0
2023-08-12 02:00:00,28.9,64,205.6,7800.0
2023-08-12 03:00:00,30.1,62,397.6,7800.0
2023-08-12 04:00:00,31.5,59,528.0,7800.0
2023-08-12 05:00:00,32.9,55,602.6,7800.0
2023-08-12 06:00:00,33.9,51,646.9,7800.0
2023-08-12 07:00:00,34.8,48,671.0,7800.0
2023-08-12 08:00:00,35.3,45,549.6,7800.0
2023-08-12 09:00:00,35.3,44,430.0,7800.0
2023-08-12 10:00:00,35.3,43,291.2,7800.0
2023-08-12 11:00:00,34.8,46,168.8,7800.0
2023-08-12 12:00:00,33.5,52,216.2,7800.0
2023-08-12 13:00:00,32.4,54,131.6,7800.0
2023-08-12 14:00:00,31.8,53,13.0,7800.0
2023-08-12 15:00:00,31.3,54,0.0,7800.0
2023-08-12 16:00:00,30.7,56,0.0,7800.0
2023-08-12 17:00:00,30.3,57,0.0,7800.0
2023-08-12 18:00:00,29.9,60,0.0,7800.0
2023-08-12 19:00:00,29.5,63,0.0,7800.0
2023-08-12 20:00:00,29.2,63,0.0,7800.0
2023-08-12 21:00:00,28.8,64,0.0,7800.0
2023-08-12 22:00:00,28.3,66,0.0,7800.0
2023-08-12 23:00:00,27.9,68,0.0,7639.398821485286
2023-08-13 00:00:00,27.7,70,0.0,7590.241182082703
2023-08-13 01:00:00,27.6,72,22.2,6749.180582193505
2023-08-13 02:00:00,28.4,72,194.8,7800.0
2023-08-13 03:00:00,29.7,68,372.7,7800.0
